          92  0.552333684090657     
  0.77604054E+00  0.64811540E+00  0.35161019E-02  0.18173125E-02 -0.13231112E-03
  0.81997930E+00  0.70971351E+00  0.39240653E-02  0.20244360E-02 -0.29643350E-04
  0.86391806E+00  0.76864568E+00  0.43189235E-02  0.22242989E-02  0.10711599E-03
  0.90785683E+00  0.82284219E+00  0.46874205E-02  0.24103221E-02  0.26766887E-03
  0.95179559E+00  0.87074439E+00  0.50184987E-02  0.25771169E-02  0.44046790E-03
  0.99573435E+00  0.91137151E+00  0.53041460E-02  0.27208715E-02  0.61480626E-03
  0.10396731E+01  0.94427144E+00  0.55395646E-02  0.28393897E-02  0.78236455E-03
  0.10836119E+01  0.96938898E+00  0.57227345E-02  0.29318318E-02  0.93788159E-03
  0.11275506E+01  0.98689772E+00  0.58535103E-02  0.29982444E-02  0.10795074E-02
  0.11714894E+01  0.99703978E+00  0.59328290E-02  0.30391368E-02  0.12072730E-02
  0.12154282E+01  0.10000000E+01  0.59617343E-02  0.30550084E-02  0.13231029E-02
  0.12593669E+01  0.99582817E+00  0.59409006E-02  0.30461068E-02  0.14294468E-02
  0.13033057E+01  0.98441371E+00  0.58703885E-02  0.30123152E-02  0.15285065E-02
  0.13472445E+01  0.96551340E+00  0.57497632E-02  0.29532213E-02  0.16214591E-02
  0.13911832E+01  0.93883135E+00  0.55785402E-02  0.28683547E-02  0.17077947E-02
  0.14351220E+01  0.90414598E+00  0.53569016E-02  0.27575671E-02  0.17848785E-02
  0.14790607E+01  0.86147055E+00  0.50865583E-02  0.26214964E-02  0.18478480E-02
  0.15229995E+01  0.81121541E+00  0.47715860E-02  0.24620204E-02  0.18901651E-02
  0.15669383E+01  0.75431086E+00  0.44189579E-02  0.22825628E-02  0.19047575E-02
  0.16108770E+01  0.69224209E+00  0.40385712E-02  0.20881295E-02  0.18856462E-02
  0.16548158E+01  0.62696712E+00  0.36426413E-02  0.18850062E-02  0.18297156E-02
  0.16987546E+01  0.56072411E+00  0.32445281E-02  0.16801471E-02  0.17378021E-02
  0.17426933E+01  0.49576799E+00  0.28572627E-02  0.14803914E-02  0.16149269E-02
  0.17866321E+01  0.43410416E+00  0.24921186E-02  0.12916975E-02  0.14694471E-02
  0.18305708E+01  0.37728504E+00  0.21575679E-02  0.11185770E-02  0.13113492E-02
  0.18745096E+01  0.32630417E+00  0.18588254E-02  0.96383599E-03  0.11506763E-02
  0.19184484E+01  0.28159725E+00  0.15979101E-02  0.82860120E-03  0.99591373E-03
  0.19623871E+01  0.24312366E+00  0.13741728E-02  0.71259031E-03  0.85322832E-03
  0.20063259E+01  0.21049178E+00  0.11850252E-02  0.61449447E-03  0.72628467E-03
  0.20502647E+01  0.18309535E+00  0.10267238E-02  0.53238963E-03  0.61647966E-03
  0.20942034E+01  0.16023182E+00  0.89502536E-03  0.46408357E-03  0.52355381E-03
  0.21381422E+01  0.14119142E+00  0.78569674E-03  0.40738321E-03  0.44610572E-03
  0.21820809E+01  0.12531504E+00  0.69483527E-03  0.36026387E-03  0.38220446E-03
  0.22260197E+01  0.11202388E+00  0.61901846E-03  0.32095030E-03  0.32974932E-03
  0.22699585E+01  0.10083286E+00  0.55539387E-03  0.28796106E-03  0.28671882E-03
  0.23138972E+01  0.91335199E-01  0.50157869E-03  0.26005983E-03  0.25135586E-03
  0.23578360E+01  0.83215853E-01  0.45572885E-03  0.23628920E-03  0.22207458E-03
  0.24017748E+01  0.76208391E-01  0.41627756E-03  0.21583670E-03  0.19773336E-03
  0.24457135E+01  0.70114034E-01  0.38207013E-03  0.19810277E-03  0.17727535E-03
  0.24896523E+01  0.64773583E-01  0.35217719E-03  0.18260569E-03  0.15993901E-03
  0.25335910E+01  0.60061140E-01  0.32586891E-03  0.16896686E-03  0.14510460E-03
  0.25775298E+01  0.55876420E-01  0.30256360E-03  0.15688477E-03  0.13231694E-03
  0.26214686E+01  0.52138967E-01  0.28179783E-03  0.14611901E-03  0.12119911E-03
  0.26654073E+01  0.48783684E-01  0.26319573E-03  0.13647483E-03  0.11146890E-03
  0.27093461E+01  0.45757404E-01  0.24645132E-03  0.12779368E-03  0.10289549E-03
  0.27532849E+01  0.43016364E-01  0.23131419E-03  0.11994573E-03  0.95292831E-04
  0.27972236E+01  0.40524196E-01  0.21757727E-03  0.11282350E-03  0.88522107E-04
  0.28411624E+01  0.38250413E-01  0.20506512E-03  0.10633629E-03  0.82455120E-04
  0.28851011E+01  0.36169286E-01  0.19363273E-03  0.10040874E-03  0.77002145E-04
  0.29290399E+01  0.34258900E-01  0.18315432E-03  0.94975816E-04  0.72074827E-04
