    44     2     2     4     2    -1     1       0.22912E+10
    45     2     2     4     2    -1     2       0.22912E+10
    46     2     2     4     2     0     1       0.22912E+10
    47     2     2     4     2     0     2       0.22912E+10
    48     2     2     4     2     1     1       0.22912E+10
    49     2     2     4     2     1     2       0.22912E+10
    50     2     2     4     2     2     1       0.22912E+10
    51     2     2     4     2     2     2       0.22912E+10
    52     2     2     4     3    -3     1       0.22912E+10
    53     2     2     4     3    -3     2       0.22912E+10
    54     2     2     4     3    -2     1       0.22912E+10
    55     2     2     4     3    -2     2       0.22912E+10
    56     2     2     4     3    -1     1       0.22912E+10
    57     2     2     4     3    -1     2       0.22912E+10
    58     2     2     4     3     0     1       0.22912E+10
    59     2     2     4     3     0     2       0.22912E+10
    60     2     2     4     3     1     1       0.22912E+10
    61     2     2     4     3     1     2       0.22912E+10
    62     2     2     4     3     2     1       0.22912E+10
    63     2     2     4     3     2     2       0.22912E+10
    64     2     2     4     3     3     1       0.22912E+10
    65     2     2     4     3     3     2       0.22912E+10
    66     2     4     4     0     0     1       0.00000E+00
    67     2     4     4     1     0     1       0.00000E+00
    68     2     4     4     1     1     1       0.00000E+00
    69     2     4     4     1     1     2       0.00000E+00
    70     2     4     4     2     0     1       0.00000E+00
    71     2     4     4     2     1     1       0.00000E+00
    72     2     4     4     2     1     2       0.00000E+00
    73     2     4     4     2     2     1       0.00000E+00
    74     2     4     4     2     2     2       0.00000E+00
    75     2     4     4     3     0     1       0.00000E+00
    76     2     4     4     3     1     1       0.00000E+00
    77     2     4     4     3     1     2       0.00000E+00
    78     2     4     4     3     2     1       0.00000E+00
    79     2     4     4     3     2     2       0.00000E+00
    80     2     4     4     3     3     1       0.00000E+00
    81     2     4     4     3     3     2       0.00000E+00
    82     2     4     4     4     0     1       0.00000E+00
    83     2     4     4     4     1     1       0.00000E+00
    84     2     4     4     4     1     2       0.00000E+00
    85     2     4     4     4     2     1       0.00000E+00
    86     2     4     4     4     2     2       0.00000E+00
    87     2     4     4     4     3     1       0.00000E+00
    88     2     4     4     4     3     2       0.00000E+00
    89     2     4     4     4     4     1       0.00000E+00
    90     2     4     4     4     4     2       0.00000E+00
    91     3     2     2     0     0     1       0.00000E+00
    92     3     2     2     1     0     1       0.00000E+00
    93     3     2     2     1     1     1       0.00000E+00
    94     3     2     2     1     1     2       0.00000E+00
    95     3     2     2     2     0     1       0.00000E+00
    96     3     2     2     2     1     1       0.00000E+00
    97     3     2     2     2     1     2       0.00000E+00
    98     3     2     2     2     2     1       0.00000E+00
    99     3     2     2     2     2     2       0.00000E+00
   100     4     0     0     0     0     1       0.00000E+00
   101     4     0     2     1    -1     1       0.81138E+10
   102     4     0     2     1    -1     2       0.81138E+10
   103     4     0     2     1     0     1       0.81138E+10
   104     4     0     2     1     0     2       0.81138E+10
   105     4     0     2     1     1     1       0.81138E+10
   106     4     0     2     1     1     2       0.81138E+10
   107     4     0     4     2    -2     1       0.87724E+10
   108     4     0     4     2    -2     2       0.87724E+10
   109     4     0     4     2    -1     1       0.87724E+10
   110     4     0     4     2    -1     2       0.87724E+10
   111     4     0     4     2     0     1       0.87724E+10
   112     4     0     4     2     0     2       0.87724E+10
   113     4     0     4     2     1     1       0.87724E+10
   114     4     0     4     2     1     2       0.87724E+10
   115     4     0     4     2     2     1       0.87724E+10
   116     4     0     4     2     2     2       0.87724E+10
   117     4     2     2     0     0     1       0.00000E+00
   118     4     2     2     1     0     1       0.00000E+00
   119     4     2     2     1     1     1       0.00000E+00
   120     4     2     2     1     1     2       0.00000E+00
   121     4     2     2     2     0     1       0.00000E+00
   122     4     2     2     2     1     1       0.00000E+00
   123     4     2     2     2     1     2       0.00000E+00
   124     4     2     2     2     2     1       0.00000E+00
   125     4     2     2     2     2     2       0.00000E+00
   126     4     2     4     1    -1     1       0.65861E+09
   127     4     2     4     1    -1     2       0.65861E+09
   128     4     2     4     1     0     1       0.65861E+09
   129     4     2     4     1     0     2       0.65861E+09
   130     4     2     4     1     1     1       0.65861E+09
   131     4     2     4     1     1     2       0.65861E+09
   132     4     2     4     2    -2     1       0.65861E+09
   133     4     2     4     2    -2     2       0.65861E+09
   134     4     2     4     2    -1     1       0.65861E+09
   135     4     2     4     2    -1     2       0.65861E+09
   136     4     2     4     2     0     1       0.65861E+09
   137     4     2     4     2     0     2       0.65861E+09
   138     4     2     4     2     1     1       0.65861E+09
   139     4     2     4     2     1     2       0.65861E+09
   140     4     2     4     2     2     1       0.65861E+09
   141     4     2     4     2     2     2       0.65861E+09
   142     4     2     4     3    -3     1       0.65861E+09
   143     4     2     4     3    -3     2       0.65861E+09
   144     4     2     4     3    -2     1       0.65861E+09
   145     4     2     4     3    -2     2       0.65861E+09
   146     4     2     4     3    -1     1       0.65861E+09
   147     4     2     4     3    -1     2       0.65861E+09
   148     4     2     4     3     0     1       0.65861E+09
   149     4     2     4     3     0     2       0.65861E+09
   150     4     2     4     3     1     1       0.65861E+09
   151     4     2     4     3     1     2       0.65861E+09
   152     4     2     4     3     2     1       0.65861E+09
   153     4     2     4     3     2     2       0.65861E+09
   154     4     2     4     3     3     1       0.65861E+09
   155     4     2     4     3     3     2       0.65861E+09
   156     4     4     4     0     0     1       0.00000E+00
   157     4     4     4     1     0     1       0.00000E+00
   158     4     4     4     1     1     1       0.00000E+00
   159     4     4     4     1     1     2       0.00000E+00
   160     4     4     4     2     0     1       0.00000E+00
   161     4     4     4     2     1     1       0.00000E+00
   162     4     4     4     2     1     2       0.00000E+00
   163     4     4     4     2     2     1       0.00000E+00
   164     4     4     4     2     2     2       0.00000E+00
   165     4     4     4     3     0     1       0.00000E+00
   166     4     4     4     3     1     1       0.00000E+00
   167     4     4     4     3     1     2       0.00000E+00
   168     4     4     4     3     2     1       0.00000E+00
   169     4     4     4     3     2     2       0.00000E+00
   170     4     4     4     3     3     1       0.00000E+00
   171     4     4     4     3     3     2       0.00000E+00
   172     4     4     4     4     0     1       0.00000E+00
   173     4     4     4     4     1     1       0.00000E+00
   174     4     4     4     4     1     2       0.00000E+00
   175     4     4     4     4     2     1       0.00000E+00
   176     4     4     4     4     2     2       0.00000E+00
   177     4     4     4     4     3     1       0.00000E+00
   178     4     4     4     4     3     2       0.00000E+00
   179     4     4     4     4     4     1       0.00000E+00
   180     4     4     4     4     4     2       0.00000E+00
   181     5     2     2     0     0     1       0.00000E+00
   182     5     2     2     1     0     1       0.00000E+00
   183     5     2     2     1     1     1       0.00000E+00
   184     5     2     2     1     1     2       0.00000E+00
   185     5     2     2     2     0     1       0.00000E+00
   186     5     2     2     2     1     1       0.00000E+00
   187     5     2     2     2     1     2       0.00000E+00
   188     5     2     2     2     2     1       0.00000E+00
   189     5     2     2     2     2     2       0.00000E+00
   190     5     2     4     1    -1     1       0.13247E+10
   191     5     2     4     1    -1     2       0.13247E+10
   192     5     2     4     1     0     1       0.13247E+10
   193     5     2     4     1     0     2       0.13247E+10
   194     5     2     4     1     1     1       0.13247E+10
   195     5     2     4     1     1     2       0.13247E+10
   196     5     2     4     2    -2     1       0.13247E+10
   197     5     2     4     2    -2     2       0.13247E+10
   198     5     2     4     2    -1     1       0.13247E+10
   199     5     2     4     2    -1     2       0.13247E+10
   200     5     2     4     2     0     1       0.13247E+10
   201     5     2     4     2     0     2       0.13247E+10
   202     5     2     4     2     1     1       0.13247E+10
   203     5     2     4     2     1     2       0.13247E+10
   204     5     2     4     2     2     1       0.13247E+10
   205     5     2     4     2     2     2       0.13247E+10
   206     5     2     4     3    -3     1       0.13247E+10
   207     5     2     4     3    -3     2       0.13247E+10
   208     5     2     4     3    -2     1       0.13247E+10
   209     5     2     4     3    -2     2       0.13247E+10
   210     5     2     4     3    -1     1       0.13247E+10
   211     5     2     4     3    -1     2       0.13247E+10
   212     5     2     4     3     0     1       0.13247E+10
   213     5     2     4     3     0     2       0.13247E+10
   214     5     2     4     3     1     1       0.13247E+10
   215     5     2     4     3     1     2       0.13247E+10
   216     5     2     4     3     2     1       0.13247E+10
   217     5     2     4     3     2     2       0.13247E+10
   218     5     2     4     3     3     1       0.13247E+10
   219     5     2     4     3     3     2       0.13247E+10
   220     5     2     6     2    -2     1       0.14007E+10
   221     5     2     6     2    -2     2       0.14007E+10
   222     5     2     6     2    -1     1       0.14007E+10
   223     5     2     6     2    -1     2       0.14007E+10
   224     5     2     6     2     0     1       0.14007E+10
   225     5     2     6     2     0     2       0.14007E+10
   226     5     2     6     2     1     1       0.14007E+10
   227     5     2     6     2     1     2       0.14007E+10
   228     5     2     6     2     2     1       0.14007E+10
   229     5     2     6     2     2     2       0.14007E+10
   230     5     2     6     3    -3     1       0.14007E+10
   231     5     2     6     3    -3     2       0.14007E+10
   232     5     2     6     3    -2     1       0.14007E+10
   233     5     2     6     3    -2     2       0.14007E+10
   234     5     2     6     3    -1     1       0.14007E+10
   235     5     2     6     3    -1     2       0.14007E+10
   236     5     2     6     3     0     1       0.14007E+10
   237     5     2     6     3     0     2       0.14007E+10
   238     5     2     6     3     1     1       0.14007E+10
   239     5     2     6     3     1     2       0.14007E+10
   240     5     2     6     3     2     1       0.14007E+10
   241     5     2     6     3     2     2       0.14007E+10
   242     5     2     6     3     3     1       0.14007E+10
   243     5     2     6     3     3     2       0.14007E+10
   244     5     2     6     4    -4     1       0.14007E+10
   245     5     2     6     4    -4     2       0.14007E+10
   246     5     2     6     4    -3     1       0.14007E+10
   247     5     2     6     4    -3     2       0.14007E+10
   248     5     2     6     4    -2     1       0.14007E+10
   249     5     2     6     4    -2     2       0.14007E+10
   250     5     2     6     4    -1     1       0.14007E+10
   251     5     2     6     4    -1     2       0.14007E+10
   252     5     2     6     4     0     1       0.14007E+10
   253     5     2     6     4     0     2       0.14007E+10
   254     5     2     6     4     1     1       0.14007E+10
   255     5     2     6     4     1     2       0.14007E+10
   256     5     2     6     4     2     1       0.14007E+10
   257     5     2     6     4     2     2       0.14007E+10
   258     5     2     6     4     3     1       0.14007E+10
   259     5     2     6     4     3     2       0.14007E+10
   260     5     2     6     4     4     1       0.14007E+10
   261     5     2     6     4     4     2       0.14007E+10
   262     5     4     4     0     0     1       0.00000E+00
   263     5     4     4     1     0     1       0.00000E+00
   264     5     4     4     1     1     1       0.00000E+00
   265     5     4     4     1     1     2       0.00000E+00
   266     5     4     4     2     0     1       0.00000E+00
   267     5     4     4     2     1     1       0.00000E+00
   268     5     4     4     2     1     2       0.00000E+00
   269     5     4     4     2     2     1       0.00000E+00
   270     5     4     4     2     2     2       0.00000E+00
   271     5     4     4     3     0     1       0.00000E+00
   272     5     4     4     3     1     1       0.00000E+00
   273     5     4     4     3     1     2       0.00000E+00
   274     5     4     4     3     2     1       0.00000E+00
   275     5     4     4     3     2     2       0.00000E+00
   276     5     4     4     3     3     1       0.00000E+00
   277     5     4     4     3     3     2       0.00000E+00
   278     5     4     4     4     0     1       0.00000E+00
   279     5     4     4     4     1     1       0.00000E+00
   280     5     4     4     4     1     2       0.00000E+00
   281     5     4     4     4     2     1       0.00000E+00
   282     5     4     4     4     2     2       0.00000E+00
   283     5     4     4     4     3     1       0.00000E+00
   284     5     4     4     4     3     2       0.00000E+00
   285     5     4     4     4     4     1       0.00000E+00
   286     5     4     4     4     4     2       0.00000E+00
   287     5     4     6     1    -1     1       0.75997E+08
   288     5     4     6     1    -1     2       0.75997E+08
   289     5     4     6     1     0     1       0.75997E+08
   290     5     4     6     1     0     2       0.75997E+08
   291     5     4     6     1     1     1       0.75997E+08
   292     5     4     6     1     1     2       0.75997E+08
   293     5     4     6     2    -2     1       0.75997E+08
   294     5     4     6     2    -2     2       0.75997E+08
   295     5     4     6     2    -1     1       0.75997E+08
   296     5     4     6     2    -1     2       0.75997E+08
   297     5     4     6     2     0     1       0.75997E+08
   298     5     4     6     2     0     2       0.75997E+08
   299     5     4     6     2     1     1       0.75997E+08
   300     5     4     6     2     1     2       0.75997E+08
   301     5     4     6     2     2     1       0.75997E+08
   302     5     4     6     2     2     2       0.75997E+08
   303     5     4     6     3    -3     1       0.75997E+08
   304     5     4     6     3    -3     2       0.75997E+08
   305     5     4     6     3    -2     1       0.75997E+08
   306     5     4     6     3    -2     2       0.75997E+08
   307     5     4     6     3    -1     1       0.75997E+08
   308     5     4     6     3    -1     2       0.75997E+08
   309     5     4     6     3     0     1       0.75997E+08
   310     5     4     6     3     0     2       0.75997E+08
   311     5     4     6     3     1     1       0.75997E+08
   312     5     4     6     3     1     2       0.75997E+08
   313     5     4     6     3     2     1       0.75997E+08
   314     5     4     6     3     2     2       0.75997E+08
   315     5     4     6     3     3     1       0.75997E+08
   316     5     4     6     3     3     2       0.75997E+08
   317     5     4     6     4    -4     1       0.75997E+08
   318     5     4     6     4    -4     2       0.75997E+08
   319     5     4     6     4    -3     1       0.75997E+08
   320     5     4     6     4    -3     2       0.75997E+08
   321     5     4     6     4    -2     1       0.75997E+08
   322     5     4     6     4    -2     2       0.75997E+08
   323     5     4     6     4    -1     1       0.75997E+08
   324     5     4     6     4    -1     2       0.75997E+08
   325     5     4     6     4     0     1       0.75997E+08
   326     5     4     6     4     0     2       0.75997E+08
   327     5     4     6     4     1     1       0.75997E+08
   328     5     4     6     4     1     2       0.75997E+08
   329     5     4     6     4     2     1       0.75997E+08
   330     5     4     6     4     2     2       0.75997E+08
   331     5     4     6     4     3     1       0.75997E+08
   332     5     4     6     4     3     2       0.75997E+08
   333     5     4     6     4     4     1       0.75997E+08
   334     5     4     6     4     4     2       0.75997E+08
   335     5     4     6     5    -5     1       0.75997E+08
   336     5     4     6     5    -5     2       0.75997E+08
   337     5     4     6     5    -4     1       0.75997E+08
   338     5     4     6     5    -4     2       0.75997E+08
   339     5     4     6     5    -3     1       0.75997E+08
   340     5     4     6     5    -3     2       0.75997E+08
   341     5     4     6     5    -2     1       0.75997E+08
   342     5     4     6     5    -2     2       0.75997E+08
   343     5     4     6     5    -1     1       0.75997E+08
   344     5     4     6     5    -1     2       0.75997E+08
   345     5     4     6     5     0     1       0.75997E+08
   346     5     4     6     5     0     2       0.75997E+08
   347     5     4     6     5     1     1       0.75997E+08
   348     5     4     6     5     1     2       0.75997E+08
   349     5     4     6     5     2     1       0.75997E+08
   350     5     4     6     5     2     2       0.75997E+08
   351     5     4     6     5     3     1       0.75997E+08
   352     5     4     6     5     3     2       0.75997E+08
   353     5     4     6     5     4     1       0.75997E+08
   354     5     4     6     5     4     2       0.75997E+08
   355     5     4     6     5     5     1       0.75997E+08
   356     5     4     6     5     5     2       0.75997E+08
   357     5     6     6     0     0     1       0.00000E+00
   358     5     6     6     1     0     1       0.00000E+00
   359     5     6     6     1     1     1       0.00000E+00
   360     5     6     6     1     1     2       0.00000E+00
   361     5     6     6     2     0     1       0.00000E+00
   362     5     6     6     2     1     1       0.00000E+00
   363     5     6     6     2     1     2       0.00000E+00
   364     5     6     6     2     2     1       0.00000E+00
   365     5     6     6     2     2     2       0.00000E+00
   366     5     6     6     3     0     1       0.00000E+00
   367     5     6     6     3     1     1       0.00000E+00
   368     5     6     6     3     1     2       0.00000E+00
   369     5     6     6     3     2     1       0.00000E+00
   370     5     6     6     3     2     2       0.00000E+00
   371     5     6     6     3     3     1       0.00000E+00
   372     5     6     6     3     3     2       0.00000E+00
   373     5     6     6     4     0     1       0.00000E+00
   374     5     6     6     4     1     1       0.00000E+00
   375     5     6     6     4     1     2       0.00000E+00
   376     5     6     6     4     2     1       0.00000E+00
   377     5     6     6     4     2     2       0.00000E+00
   378     5     6     6     4     3     1       0.00000E+00
   379     5     6     6     4     3     2       0.00000E+00
   380     5     6     6     4     4     1       0.00000E+00
   381     5     6     6     4     4     2       0.00000E+00
   382     5     6     6     5     0     1       0.00000E+00
   383     5     6     6     5     1     1       0.00000E+00
   384     5     6     6     5     1     2       0.00000E+00
   385     5     6     6     5     2     1       0.00000E+00
   386     5     6     6     5     2     2       0.00000E+00
   387     5     6     6     5     3     1       0.00000E+00
   388     5     6     6     5     3     2       0.00000E+00
   389     5     6     6     5     4     1       0.00000E+00
   390     5     6     6     5     4     2       0.00000E+00
   391     5     6     6     5     5     1       0.00000E+00
   392     5     6     6     5     5     2       0.00000E+00
   393     5     6     6     6     0     1       0.00000E+00
   394     5     6     6     6     1     1       0.00000E+00
   395     5     6     6     6     1     2       0.00000E+00
   396     5     6     6     6     2     1       0.00000E+00
   397     5     6     6     6     2     2       0.00000E+00
   398     5     6     6     6     3     1       0.00000E+00
   399     5     6     6     6     3     2       0.00000E+00
   400     5     6     6     6     4     1       0.00000E+00
   401     5     6     6     6     4     2       0.00000E+00
   402     5     6     6     6     5     1       0.00000E+00
   403     5     6     6     6     5     2       0.00000E+00
   404     5     6     6     6     6     1       0.00000E+00
   405     5     6     6     6     6     2       0.00000E+00
